prompt_id,family_id,candidate_margin,candidate_correct,top1_correct,target_nll,target_token_id,candidate_predicted_token_id,predicted_token_id,candidate_logits_finite
qseq_d57f36c4148c49c6,length_64_gap_16,7.3339190483093262,True,True,4.2629299163818359,48232,48232,48232,True
qseq_fdf96662daefa822,length_64_gap_16,6.7162532806396484,True,False,6.7430095672607422,128547,128547,1083,True
qseq_4b71f66c27222d97,length_64_gap_16,5.4258098602294922,True,False,5.2483806610107422,36681,36681,220,True
qseq_a1e8b0d618f525ce,length_64_gap_16,12.884654998779297,True,False,3.2830514907836914,37965,37965,6382,True
qseq_8597a5fd74382a82,length_64_gap_16,9.2290287017822266,True,False,3.494189977645874,64140,64140,13,True
qseq_2317dd357fbf5323,length_64_gap_16,6.0071005821228027,True,False,7.6311135292053223,100680,100680,45913,True
qseq_44b93471651b7136,length_64_gap_16,5.0660958290100098,True,False,8.1168708801269531,122426,122426,100298,True
qseq_9936aeb4dac5517c,length_64_gap_16,6.4614191055297852,True,False,6.8574466705322266,65333,65333,45333,True
qseq_4118977d719f3b17,length_64_gap_16,3.2887353897094727,True,False,8.9386425018310547,85688,85688,8,True
qseq_622c80501e6559b9,length_64_gap_16,2.6976556777954102,True,False,8.0255622863769531,40837,40837,220,True
qseq_995d48cc4618a5d7,length_64_gap_16,5.7923851013183594,True,True,4.2085199356079102,64682,64682,64682,True
qseq_2a1a4deb70ed1a8f,length_64_gap_16,8.4892482757568359,True,False,3.7798967361450195,36793,36793,14,True
qseq_d83a3e748cb0801e,length_64_gap_16,8.9789676666259766,True,True,4.8081951141357422,52512,52512,52512,True
